0.0,0.0,0.0,5.0
0.4,0.9,0.3,6.0
0.4,0.9,0.4,4.0
0.4,0.9,0.5,4.0
0.4,0.9,0.6,3.0
0.4,0.9,0.7,2.0
0.4,0.9,0.8,2.0
0.4,0.9,0.9,2.0
0.5,0.0,0.0,7.0
0.5,0.0,0.1,7.0
0.5,0.0,0.2,9.0
0.5,0.0,0.3,11.0
0.5,0.0,0.4,13.0
0.5,0.0,0.5,14.0
0.5,0.0,0.6,17.0
0.5,0.0,0.7,17.0
0.5,0.0,0.8,12.0
0.5,0.0,0.9,11.0
0.5,0.1,0.0,6.0
0.5,0.1,0.1,9.0
0.5,0.1,0.2,11.0
0.5,0.1,0.3,11.0
0.5,0.1,0.4,16.0
0.5,0.1,0.5,17.0
0.5,0.1,0.6,17.0
0.5,0.1,0.7,17.0
0.5,0.1,0.8,11.0
0.5,0.1,0.9,8.0
0.5,0.2,0.0,9.0
0.5,0.2,0.1,11.0
0.5,0.2,0.2,11.0
0.5,0.2,0.3,15.0
0.5,0.2,0.4,17.0
0.5,0.2,0.5,17.0
0.5,0.2,0.6,16.0
0.5,0.2,0.7,13.0
0.5,0.2,0.8,8.0
0.5,0.2,0.9,7.0
0.5,0.3,0.0,9.0
0.5,0.3,0.1,11.0
0.5,0.3,0.2,12.0
0.5,0.3,0.3,13.0
0.5,0.3,0.4,15.0
0.5,0.3,0.5,15.0
0.5,0.3,0.6,12.0
0.5,0.3,0.7,7.0
0.5,0.3,0.8,6.0
0.5,0.3,0.9,6.0
0.5,0.4,0.0,10.0
0.5,0.4,0.1,9.0
0.5,0.4,0.2,9.0
0.5,0.4,0.3,10.0
0.5,0.4,0.4,13.0
0.5,0.4,0.5,11.0
0.5,0.4,0.6,6.0
0.5,0.4,0.7,5.0
0.5,0.4,0.8,4.0
0.5,0.4,0.9,4.0
0.5,0.5,0.0,9.0
0.5,0.5,0.1,9.0
0.5,0.5,0.2,8.0
0.5,0.5,0.3,8.0
0.5,0.5,0.4,7.0
0.5,0.5,0.5,6.0
0.5,0.5,0.6,4.0
0.5,0.5,0.7,3.0
0.5,0.5,0.8,2.0
0.5,0.5,0.9,2.0
0.5,0.6,0.0,7.0
0.5,0.6,0.1,5.0
0.5,0.6,0.2,6.0
0.5,0.6,0.3,7.0
0.5,0.6,0.4,6.0
0.5,0.6,0.5,6.0
0.5,0.6,0.6,4.0
0.5,0.6,0.7,2.0
0.5,0.6,0.8,2.0
0.5,0.6,0.9,2.0
0.5,0.7,0.0,5.0
0.5,0.7,0.1,5.0
0.5,0.7,0.2,6.0
0.5,0.7,0.3,7.0
0.5,0.7,0.4,6.0
0.5,0.7,0.5,4.0
0.5,0.7,0.6,4.0
0.5,0.7,0.7,2.0
0.5,0.7,0.8,2.0
0.5,0.7,0.9,2.0
0.5,0.8,0.0,5.0
0.5,0.8,0.1,6.0
0.5,0.8,0.2,6.0
0.5,0.8,0.3,6.0
0.5,0.8,0.4,6.0
0.5,0.8,0.5,4.0
0.5,0.8,0.6,3.0
0.5,0.8,0.7,2.0
0.5,0.8,0.8,2.0
0.5,0.8,0.9,2.0
0.5,0.9,0.0,5.0
0.5,0.9,0.1,6.0
0.5,0.9,0.2,5.0
0.5,0.9,0.3,6.0
0.5,0.9,0.4,4.0
0.5,0.9,0.5,4.0
0.5,0.9,0.6,3.0
0.5,0.9,0.7,2.0
0.5,0.9,0.8,2.0
0.5,0.9,0.9,2.0
0.6,0.0,0.0,7.0
0.6,0.0,0.1,11.0
0.6,0.0,0.2,11.0
0.6,0.0,0.3,11.0
0.6,0.0,0.4,13.0
0.6,0.0,0.5,14.0
0.6,0.0,0.6,17.0
0.6,0.0,0.7,17.0
0.6,0.0,0.8,12.0
0.6,0.0,0.9,11.0
0.6,0.1,0.0,9.0
0.6,0.1,0.1,10.0
0.6,0.1,0.2,10.0
0.6,0.1,0.3,10.0
0.6,0.1,0.4,15.0
0.6,0.1,0.5,16.0
0.6,0.1,0.6,16.0
0.6,0.1,0.7,16.0
0.6,0.1,0.8,10.0
0.6,0.1,0.9,7.0
0.6,0.2,0.0,7.0
0.6,0.2,0.1,7.0
0.6,0.2,0.2,7.0
0.6,0.2,0.3,11.0
0.6,0.2,0.4,13.0
0.6,0.2,0.5,13.0
0.6,0.2,0.6,12.0
0.6,0.2,0.7,9.0
0.6,0.2,0.8,4.0
0.6,0.2,0.9,3.0
0.6,0.3,0.0,7.0
0.6,0.3,0.1,8.0
0.6,0.3,0.2,9.0
0.6,0.3,0.3,10.0
0.6,0.3,0.4,12.0
0.6,0.3,0.5,12.0
0.6,0.3,0.6,9.0
0.6,0.3,0.7,4.0
0.6,0.3,0.8,3.0
0.6,0.3,0.9,3.0
0.6,0.4,0.0,9.0
0.6,0.4,0.1,8.0
0.6,0.4,0.2,8.0
0.6,0.4,0.3,9.0
0.6,0.4,0.4,12.0
0.6,0.4,0.5,10.0
0.6,0.4,0.6,5.0
0.6,0.4,0.7,4.0
0.6,0.4,0.8,3.0
0.6,0.4,0.9,3.0
0.6,0.5,0.0,9.0
0.6,0.5,0.1,9.0
0.6,0.5,0.2,8.0
0.6,0.5,0.3,8.0
0.6,0.5,0.4,7.0
0.6,0.5,0.5,6.0
0.6,0.5,0.6,4.0
0.6,0.5,0.7,3.0
0.6,0.5,0.8,2.0
0.6,0.5,0.9,2.0
0.6,0.6,0.0,7.0
0.6,0.6,0.1,5.0
0.6,0.6,0.2,6.0
0.6,0.6,0.3,7.0
0.6,0.6,0.4,6.0
0.6,0.6,0.5,6.0
0.6,0.6,0.6,4.0
0.6,0.6,0.7,2.0
0.6,0.6,0.8,2.0
0.6,0.6,0.9,2.0
0.6,0.7,0.0,5.0
0.6,0.7,0.1,5.0
0.6,0.7,0.2,6.0
0.6,0.7,0.3,7.0
0.6,0.7,0.4,6.0
0.6,0.7,0.5,4.0
0.6,0.7,0.6,4.0
0.6,0.7,0.7,2.0
0.6,0.7,0.8,2.0
0.6,0.7,0.9,2.0
0.6,0.8,0.0,5.0
0.6,0.8,0.1,6.0
0.6,0.8,0.2,6.0
0.6,0.8,0.3,6.0
0.6,0.8,0.4,6.0
0.6,0.8,0.5,4.0
0.6,0.8,0.6,3.0
0.6,0.8,0.7,2.0
0.6,0.8,0.8,2.0
0.6,0.8,0.9,2.0
0.6,0.9,0.0,5.0
0.6,0.9,0.1,6.0
0.6,0.9,0.2,5.0
0.6,0.9,0.3,6.0
0.6,0.9,0.4,4.0
0.6,0.9,0.5,4.0
0.6,0.9,0.6,3.0
0.6,0.9,0.7,2.0
0.6,0.9,0.8,2.0
0.6,0.9,0.9,2.0
0.7,0.0,0.0,7.0
0.7,0.0,0.1,7.0
0.7,0.0,0.2,7.0
0.7,0.0,0.3,7.0
0.7,0.0,0.4,9.0
0.7,0.0,0.5,10.0
0.7,0.0,0.6,13.0
0.7,0.0,0.7,13.0
0.7,0.0,0.8,8.0
0.7,0.0,0.9,7.0
0.7,0.1,0.0,7.0
0.7,0.1,0.1,7.0
0.7,0.1,0.2,7.0
0.7,0.1,0.3,7.0
0.7,0.1,0.4,12.0
0.7,0.1,0.5,13.0
0.7,0.1,0.6,13.0
0.7,0.1,0.7,13.0
0.7,0.1,0.8,7.0
0.7,0.1,0.9,4.0
0.7,0.2,0.0,7.0
0.7,0.2,0.1,7.0
0.7,0.2,0.2,7.0
0.7,0.2,0.3,11.0
0.7,0.2,0.4,13.0
0.7,0.2,0.5,13.0
0.7,0.2,0.6,12.0
0.7,0.2,0.7,9.0
0.7,0.2,0.8,4.0
0.7,0.2,0.9,3.0
0.7,0.3,0.0,7.0
0.7,0.3,0.1,8.0
0.7,0.3,0.2,9.0
0.7,0.3,0.3,10.0
0.7,0.3,0.4,12.0
0.7,0.3,0.5,12.0
0.7,0.3,0.6,9.0
0.7,0.3,0.7,4.0
0.7,0.3,0.8,3.0
0.7,0.3,0.9,3.0
0.7,0.4,0.0,9.0
0.7,0.4,0.1,8.0
0.7,0.4,0.2,8.0
0.7,0.4,0.3,9.0
0.7,0.4,0.4,12.0
0.7,0.4,0.5,10.0
0.7,0.4,0.6,5.0
0.7,0.4,0.7,4.0
0.7,0.4,0.8,3.0
0.7,0.4,0.9,3.0
0.7,0.5,0.0,9.0
0.7,0.5,0.1,9.0
0.7,0.5,0.2,8.0
0.7,0.5,0.3,8.0
0.7,0.5,0.4,7.0
0.7,0.5,0.5,6.0
0.7,0.5,0.6,4.0
0.7,0.5,0.7,3.0
0.7,0.5,0.8,2.0
0.7,0.5,0.9,2.0
0.7,0.6,0.0,7.0
0.7,0.6,0.1,5.0
0.7,0.6,0.2,6.0
0.7,0.6,0.3,7.0
0.7,0.6,0.4,6.0
0.7,0.6,0.5,6.0
0.7,0.6,0.6,4.0
0.7,0.6,0.7,2.0
0.7,0.6,0.8,2.0
0.7,0.6,0.9,2.0
0.7,0.7,0.0,5.0
0.7,0.7,0.1,5.0
0.7,0.7,0.2,6.0
0.7,0.7,0.3,7.0
0.7,0.7,0.4,6.0
0.7,0.7,0.5,4.0
0.7,0.7,0.6,4.0
0.7,0.7,0.7,2.0
0.7,0.7,0.8,2.0
0.7,0.7,0.9,2.0
0.7,0.8,0.0,5.0
0.7,0.8,0.1,6.0
0.7,0.8,0.2,6.0
0.7,0.8,0.3,6.0
0.7,0.8,0.4,6.0
0.7,0.8,0.5,4.0
0.7,0.8,0.6,3.0
0.7,0.8,0.7,2.0
0.7,0.8,0.8,2.0
0.7,0.8,0.9,2.0
0.7,0.9,0.0,5.0
0.7,0.9,0.1,6.0
0.7,0.9,0.2,5.0
0.7,0.9,0.3,6.0
0.7,0.9,0.4,4.0
0.7,0.9,0.5,4.0
0.7,0.9,0.6,3.0
0.7,0.9,0.7,2.0
0.7,0.9,0.8,2.0
0.7,0.9,0.9,2.0
0.8,0.0,0.0,7.0
0.8,0.0,0.1,7.0
0.8,0.0,0.2,7.0
0.8,0.0,0.3,7.0
0.8,0.0,0.4,9.0
0.8,0.0,0.5,10.0
0.8,0.0,0.6,13.0
0.8,0.0,0.7,13.0
0.8,0.0,0.8,8.0
0.8,0.0,0.9,7.0
0.8,0.1,0.0,7.0
0.8,0.1,0.1,7.0
0.8,0.1,0.2,7.0
0.8,0.1,0.3,7.0
0.8,0.1,0.4,12.0
0.8,0.1,0.5,13.0
0.8,0.1,0.6,13.0
0.8,0.1,0.7,13.0
0.8,0.1,0.8,7.0
0.8,0.1,0.9,4.0
0.8,0.2,0.0,7.0
0.8,0.2,0.1,7.0
0.8,0.2,0.2,7.0
0.8,0.2,0.3,11.0
0.8,0.2,0.4,13.0
0.8,0.2,0.5,13.0
0.8,0.2,0.6,12.0
0.8,0.2,0.7,9.0
0.8,0.2,0.8,4.0
0.8,0.2,0.9,3.0
0.8,0.3,0.0,7.0
0.8,0.3,0.1,8.0
0.8,0.3,0.2,9.0
0.8,0.3,0.3,10.0
0.8,0.3,0.4,12.0
0.8,0.3,0.5,12.0
0.8,0.3,0.6,9.0
0.8,0.3,0.7,4.0
0.8,0.3,0.8,3.0
0.8,0.3,0.9,3.0
0.8,0.4,0.0,9.0
0.8,0.4,0.1,8.0
0.8,0.4,0.2,8.0
0.8,0.4,0.3,9.0
0.8,0.4,0.4,12.0
0.8,0.4,0.5,10.0
0.8,0.4,0.6,5.0
0.8,0.4,0.7,4.0
0.8,0.4,0.8,3.0
0.8,0.4,0.9,3.0
0.8,0.5,0.0,9.0
0.8,0.5,0.1,9.0
0.8,0.5,0.2,8.0
0.8,0.5,0.3,8.0
0.8,0.5,0.4,7.0
0.8,0.5,0.5,6.0
0.8,0.5,0.6,4.0
0.8,0.5,0.7,3.0
0.8,0.5,0.8,2.0
0.8,0.5,0.9,2.0
0.8,0.6,0.0,7.0
0.8,0.6,0.1,5.0
0.8,0.6,0.2,6.0
0.8,0.6,0.3,7.0
0.8,0.6,0.4,6.0
0.8,0.6,0.5,6.0
0.8,0.6,0.6,4.0
0.8,0.6,0.7,2.0
0.8,0.6,0.8,2.0
0.8,0.6,0.9,2.0
0.8,0.7,0.0,5.0
0.8,0.7,0.1,5.0
0.8,0.7,0.2,6.0
0.8,0.7,0.3,7.0
0.8,0.7,0.4,6.0
0.8,0.7,0.5,4.0
0.8,0.7,0.6,4.0
0.8,0.7,0.7,2.0
0.8,0.7,0.8,2.0
0.8,0.7,0.9,2.0
0.8,0.8,0.0,5.0
0.8,0.8,0.1,6.0
0.8,0.8,0.2,6.0
0.8,0.8,0.3,6.0
0.8,0.8,0.4,6.0
0.8,0.8,0.5,4.0
0.8,0.8,0.6,3.0
0.8,0.8,0.7,2.0
0.8,0.8,0.8,2.0
0.8,0.8,0.9,2.0
0.8,0.9,0.0,5.0
0.8,0.9,0.1,6.0
0.8,0.9,0.2,5.0
0.8,0.9,0.3,6.0
0.8,0.9,0.4,4.0
0.8,0.9,0.5,4.0
0.8,0.9,0.6,3.0
0.8,0.9,0.7,2.0
0.8,0.9,0.8,2.0
0.8,0.9,0.9,2.0
0.9,0.0,0.0,7.0
0.9,0.0,0.1,7.0
0.9,0.0,0.2,7.0
0.9,0.0,0.3,7.0
0.9,0.0,0.4,9.0
0.9,0.0,0.5,10.0
0.9,0.0,0.6,13.0
0.9,0.0,0.7,13.0
0.9,0.0,0.8,8.0
0.9,0.0,0.9,7.0
0.9,0.1,0.0,7.0
0.9,0.1,0.1,7.0
0.9,0.1,0.2,7.0
0.9,0.1,0.3,7.0
0.9,0.1,0.4,12.0
0.9,0.1,0.5,13.0
0.9,0.1,0.6,13.0
0.9,0.1,0.7,13.0
0.9,0.1,0.8,7.0
0.9,0.1,0.9,4.0
0.9,0.2,0.0,7.0
0.9,0.2,0.1,7.0
0.9,0.2,0.2,7.0
0.9,0.2,0.3,11.0
0.9,0.2,0.4,13.0
0.9,0.2,0.5,13.0
0.9,0.2,0.6,12.0
0.9,0.2,0.7,9.0
0.9,0.2,0.8,4.0
0.9,0.2,0.9,3.0
0.9,0.3,0.0,7.0
0.9,0.3,0.1,8.0
0.9,0.3,0.2,9.0
0.9,0.3,0.3,10.0
0.9,0.3,0.4,12.0
0.9,0.3,0.5,12.0
0.9,0.3,0.6,9.0
0.9,0.3,0.7,4.0
0.9,0.3,0.8,3.0
0.9,0.3,0.9,3.0
0.9,0.4,0.0,9.0
0.9,0.4,0.1,8.0
0.9,0.4,0.2,8.0
0.9,0.4,0.3,9.0
0.9,0.4,0.4,12.0
0.9,0.4,0.5,10.0
0.9,0.4,0.6,5.0
0.9,0.4,0.7,4.0
0.9,0.4,0.8,3.0
0.9,0.4,0.9,3.0
0.9,0.5,0.0,9.0
0.9,0.5,0.1,9.0
0.9,0.5,0.2,8.0
0.9,0.5,0.3,8.0
0.9,0.5,0.4,7.0
0.9,0.5,0.5,6.0
0.9,0.5,0.6,4.0
0.9,0.5,0.7,3.0
0.9,0.5,0.8,2.0
0.9,0.5,0.9,2.0
0.9,0.6,0.0,7.0
0.9,0.6,0.1,5.0
0.9,0.6,0.2,6.0
0.9,0.6,0.3,7.0
0.9,0.6,0.4,6.0
0.9,0.6,0.5,6.0
0.9,0.6,0.6,4.0
0.9,0.6,0.7,2.0
0.9,0.6,0.8,2.0
0.9,0.6,0.9,2.0
0.9,0.7,0.0,5.0
0.9,0.7,0.1,5.0
0.9,0.7,0.2,6.0
0.9,0.7,0.3,7.0
0.9,0.7,0.4,6.0
0.9,0.7,0.5,4.0
0.9,0.7,0.6,4.0
0.9,0.7,0.7,2.0
0.9,0.7,0.8,2.0
0.9,0.7,0.9,2.0
0.9,0.8,0.0,5.0
0.9,0.8,0.1,6.0
0.9,0.8,0.2,6.0
0.9,0.8,0.3,6.0
0.9,0.8,0.4,6.0
0.9,0.8,0.5,4.0
0.9,0.8,0.6,3.0
0.9,0.8,0.7,2.0
0.9,0.8,0.8,2.0
0.9,0.8,0.9,2.0
0.9,0.9,0.0,5.0
0.9,0.9,0.1,6.0
0.9,0.9,0.2,5.0
0.9,0.9,0.3,6.0
0.9,0.9,0.4,4.0
0.9,0.9,0.5,4.0
0.9,0.9,0.6,3.0
0.9,0.9,0.7,2.0
0.9,0.9,0.8,2.0
0.9,0.9,0.9,2.0
